RH,T_d,w_s,w_d,target,task
0.5365853658536587,-0.8750000000000002,1.0,0.4135338345864663,1,1
0.5609756097560977,-0.9166666666666669,0.4285714285714286,0.6398496240601503,1,1
0.5121951219512196,-0.8194444444444445,0.4285714285714286,0.4827067669172933,1,1
0.5121951219512196,-0.7916666666666666,0.2857142857142856,0.473684210526316,1,1
0.5121951219512196,-0.763888888888889,0.5714285714285713,0.5812030075187968,1,1
0.4146341463414635,-0.7361111111111113,0.2142857142857141,0.5593984962406016,1,1
0.3170731707317073,-0.7083333333333334,0.9285714285714284,0.5390977443609024,1,1
0.0975609756097561,-0.7083333333333334,0.4999999999999998,0.6255639097744362,1,1
0.0731707317073171,-0.7222222222222222,0.0714285714285713,-1.4338345864661652,1,1
-0.024390243902439,-0.6944444444444445,0.2142857142857141,0.312781954887218,1,1
0.0731707317073171,-0.6805555555555557,0.1428571428571428,0.8157894736842107,1,1
0.1951219512195123,-0.6666666666666669,0.1428571428571428,0.7255639097744363,1,1
0.1707317073170733,-0.6805555555555557,0.1428571428571428,0.7842105263157894,1,1
0.2439024390243904,-0.7222222222222222,-0.0714285714285715,0.7669172932330829,1,1
0.4634146341463415,-0.8750000000000002,-0.3571428571428571,-1.6082706766917294,0,1
0.6585365853658537,-1.0694444444444444,-0.7142857142857143,-1.593984962406015,0,1
0.7560975609756099,-1.125,-0.642857142857143,-1.1766917293233083,0,1
0.7560975609756099,-1.2361111111111114,-0.7142857142857143,-1.5609022556390977,0,1
0.6829268292682927,-1.3194444444444446,-0.5714285714285715,1.0022556390977442,0,1
0.6097560975609756,-1.402777777777778,-0.5714285714285715,0.9624060150375942,0,1
0.5121951219512196,-1.4861111111111112,-0.5714285714285715,-1.593984962406015,0,1
0.4878048780487806,-1.513888888888889,-0.5714285714285715,1.086466165413534,0,1
0.5365853658536587,-1.5416666666666667,-0.5714285714285715,-1.4684210526315788,0,1
0.5121951219512196,-1.5416666666666667,-0.5714285714285715,-1.1924812030075187,1,1
0.5365853658536587,-1.527777777777778,-0.5714285714285715,0.9593984962406016,1,1
0.5609756097560977,-1.5,-0.642857142857143,-0.6285714285714286,1,1
0.5365853658536587,-1.4583333333333337,-0.5000000000000001,-1.3781954887218044,1,1
0.5121951219512196,-1.4166666666666667,-0.642857142857143,-0.244360902255639,1,1
0.4634146341463415,-1.3194444444444446,-0.642857142857143,-1.193984962406015,1,1
0.1219512195121952,-1.0416666666666667,-0.7142857142857143,-0.3406015037593983,1,1
-0.2682926829268292,-0.9166666666666669,-0.3571428571428571,0.0864661654135338,1,1
-0.3414634146341462,-0.8333333333333334,-0.2142857142857143,-1.1654135338345866,1,1
-0.170731707317073,-0.6944444444444445,-0.0714285714285715,-0.9330827067669172,1,1
-0.146341463414634,-0.638888888888889,-0.0714285714285715,0.8330827067669172,1,1
-0.1219512195121949,-0.5972222222222224,-0.142857142857143,0.2105263157894736,1,1
0.0,-0.5416666666666667,-0.2857142857142858,-1.482706766917293,1,1
0.2439024390243904,-0.5277777777777779,-0.3571428571428571,0.5721804511278195,1,1
0.4146341463414635,-0.7500000000000001,-0.4285714285714286,0.9699248120300754,1,1
0.4390243902439025,-0.9305555555555556,-0.5000000000000001,-1.2812030075187968,1,1
0.5365853658536587,-1.0416666666666667,-0.642857142857143,-1.4,0,1
0.5121951219512196,-1.0555555555555556,-0.7142857142857143,0.4112781954887219,0,1
0.5121951219512196,-1.0694444444444444,-0.7142857142857143,1.0360902255639095,0,1
0.4878048780487806,-1.1111111111111112,-0.5714285714285715,-1.1977443609022558,0,1
0.4878048780487806,-1.1111111111111112,-0.5000000000000001,0.3180451127819547,0,1
0.6341463414634146,-1.1666666666666667,-0.5000000000000001,0.7255639097744363,0,1
0.7804878048780489,-1.0555555555555556,-0.642857142857143,0.1774436090225563,0,1
0.7804878048780489,-1.1388888888888888,-0.4285714285714286,-1.5766917293233085,0,1
0.7560975609756099,-1.1111111111111112,-0.4285714285714286,-0.088721804511278,1,1
0.829268292682927,-1.0972222222222223,-0.2857142857142858,-1.2812030075187968,0,1
0.7560975609756099,-1.222222222222222,-0.4285714285714286,0.7406015037593987,0,1
0.7804878048780489,-1.3333333333333337,-0.5000000000000001,-1.5571428571428572,0,1
0.829268292682927,-1.5,-0.7142857142857143,1.045112781954887,0,1
0.6585365853658537,-1.388888888888889,-0.7857142857142858,-0.7330827067669173,1,1
0.4878048780487806,-1.0833333333333333,-0.642857142857143,-0.5947368421052631,1,1
0.829268292682927,-0.9305555555555556,-0.142857142857143,-1.5481203007518798,1,1
0.5121951219512196,-0.861111111111111,-0.3571428571428571,-0.4894736842105263,1,1
0.5365853658536587,-0.7916666666666666,-0.142857142857143,-1.4669172932330827,1,1
0.5853658536585366,-0.7361111111111113,-0.4285714285714286,0.3458646616541355,1,1
0.5121951219512196,-0.7361111111111113,-0.3571428571428571,0.6488721804511277,1,1
0.5609756097560977,-0.7361111111111113,-0.2857142857142858,-1.4766917293233084,1,1
0.6829268292682927,-0.7500000000000001,-0.5000000000000001,0.7360902255639098,1,1
0.7560975609756099,-0.8472222222222222,-0.5714285714285715,-1.4157894736842105,1,1
0.8536585365853661,-0.902777777777778,-0.5714285714285715,0.0676691729323308,1,1
0.9024390243902438,-1.1666666666666667,0.0,0.6699248120300751,0,1
0.9268292682926828,-1.2083333333333333,-0.642857142857143,0.6082706766917294,0,1
0.9024390243902438,-1.3194444444444446,-0.5000000000000001,-0.881954887218045,0,1
0.8536585365853661,-1.5972222222222223,-0.5714285714285715,-1.1909774436090224,0,1
0.8780487804878048,-1.5833333333333337,-0.5714285714285715,0.0556390977443609,0,1
0.8536585365853661,-1.5416666666666667,-0.3571428571428571,-0.5360902255639096,1,1
0.829268292682927,-1.6944444444444444,-0.5000000000000001,0.0947368421052631,0,1
0.829268292682927,-1.7222222222222223,-0.642857142857143,-0.9165413533834584,0,1
0.8536585365853661,-1.6111111111111112,-0.3571428571428571,0.2887218045112782,1,1
0.829268292682927,-1.7083333333333333,-0.5000000000000001,0.5218045112781955,1,1
0.7804878048780489,-1.9722222222222223,-0.7142857142857143,0.4278195488721805,0,1
0.7804878048780489,-2.0000000000000004,-0.7857142857142858,-0.8676691729323308,0,1
0.804878048780488,-1.9166666666666667,-0.642857142857143,0.4007518796992479,1,1
0.804878048780488,-1.791666666666667,-0.7857142857142858,-0.4796992481203006,1,1
0.804878048780488,-1.625,-0.7142857142857143,-0.4714285714285713,1,1
0.7804878048780489,-1.2916666666666667,-0.7142857142857143,-0.7120300751879698,1,1
0.5609756097560977,-0.8888888888888891,-0.5714285714285715,-0.4849624060150376,1,1
0.4634146341463415,-0.9444444444444444,-0.142857142857143,-0.5112781954887218,1,1
0.3658536585365854,-0.8750000000000002,-0.142857142857143,-0.6909774436090225,1,1
0.4634146341463415,-0.861111111111111,-0.2142857142857143,-0.6030075187969924,1,1
0.4878048780487806,-0.8472222222222222,-0.2857142857142858,-0.6872180451127818,1,1
0.5609756097560977,-0.861111111111111,-0.4285714285714286,-0.5330827067669174,1,1
0.7560975609756099,-0.9166666666666669,-0.5714285714285715,0.626315789473684,1,1
0.804878048780488,-1.0833333333333333,-0.5714285714285715,0.5120300751879698,1,1
0.951219512195122,-1.1388888888888888,-0.3571428571428571,0.2639097744360902,1,1
0.951219512195122,-1.2361111111111114,-0.642857142857143,-0.2488721804511277,0,1
0.9024390243902438,-1.3750000000000002,-0.5714285714285715,-0.3105263157894735,0,1
0.804878048780488,-1.7222222222222223,-0.7857142857142858,0.0556390977443609,0,1
0.804878048780488,-1.8333333333333333,-0.7857142857142858,-0.6774436090225564,0,1
0.804878048780488,-1.805555555555556,-0.7857142857142858,0.5075187969924814,1,1
0.7804878048780489,-2.041666666666667,-0.7857142857142858,0.4789473684210527,0,1
0.7804878048780489,-2.083333333333333,-0.7857142857142858,0.3308270676691731,0,1
0.804878048780488,-1.9722222222222223,-0.5714285714285715,0.4210526315789475,1,1
0.7804878048780489,-2.027777777777778,-0.7142857142857143,0.642857142857143,1,1
0.7804878048780489,-2.041666666666667,-0.7857142857142858,0.52406015037594,1,1
0.7804878048780489,-2.0000000000000004,-0.7857142857142858,0.5759398496240601,1,1
0.7804878048780489,-2.0000000000000004,-0.8571428571428573,0.5187969924812033,1,1
0.7804878048780489,-1.6805555555555556,-0.8571428571428573,-1.533834586466165,1,1
0.5121951219512196,-1.1805555555555556,-0.7142857142857143,-0.6360902255639097,1,1
0.2682926829268292,-1.222222222222222,-0.4285714285714286,-0.5864661654135338,1,1
0.1707317073170733,-1.1527777777777777,-0.0714285714285715,0.6977443609022556,1,1
0.1219512195121952,-1.0138888888888888,-0.142857142857143,-0.8714285714285713,1,1
0.0975609756097561,-0.9444444444444444,-0.2142857142857143,-1.0428571428571427,1,1
0.0731707317073171,-0.9166666666666669,0.0,-1.5781954887218046,1,1
0.0731707317073171,-0.9444444444444444,-0.2142857142857143,-1.1,1,1
0.1951219512195123,-0.9444444444444444,-0.5000000000000001,-1.531578947368421,1,1
0.4634146341463415,-1.0694444444444444,-0.5000000000000001,0.7488721804511278,1,1
0.6585365853658537,-1.222222222222222,-0.5000000000000001,0.7037593984962406,1,1
0.7560975609756099,-1.2916666666666667,-0.642857142857143,0.3458646616541355,0,1
0.7804878048780489,-1.388888888888889,-0.7142857142857143,0.6819548872180452,0,1
0.6829268292682927,-1.3333333333333337,-0.642857142857143,1.0406015037593983,1,1
0.5609756097560977,-1.277777777777778,-0.5714285714285715,0.6406015037593986,1,1
0.6341463414634146,-1.2361111111111114,-0.642857142857143,0.1511278195488721,1,1
0.6585365853658537,-1.1944444444444444,-0.5714285714285715,-0.3157894736842105,1,1
0.6829268292682927,-1.1666666666666667,-0.7142857142857143,-0.0248120300751878,1,1
0.6829268292682927,-1.1111111111111112,-0.7142857142857143,-1.1353383458646618,1,1
0.6585365853658537,-1.0833333333333333,-0.7142857142857143,-0.1488721804511276,1,1
0.6585365853658537,-1.0694444444444444,-0.7857142857142858,0.2180451127819548,1,1
0.6341463414634146,-0.9861111111111112,-0.7857142857142858,0.375187969924812,1,1
0.6829268292682927,-0.8750000000000002,-0.7857142857142858,0.942857142857143,1,1
0.7073170731707318,-0.9583333333333336,-0.7857142857142858,0.9300751879699248,1,1
0.5609756097560977,-0.8194444444444445,-0.7857142857142858,-1.0225563909774436,1,1
0.2926829268292683,-0.7222222222222222,-0.7142857142857143,-0.4406015037593984,1,1
-0.0487804878048778,-0.6111111111111113,-0.4285714285714286,-1.508270676691729,1,1
0.0975609756097561,-0.638888888888889,-0.142857142857143,-0.4315789473684211,1,1
-0.0487804878048778,-0.5694444444444444,-0.0714285714285715,-1.3353383458646615,1,1
-0.024390243902439,-0.5694444444444444,0.0714285714285713,1.0233082706766916,1,1
-0.0731707317073168,-0.5694444444444444,-0.2142857142857143,0.6406015037593986,1,1
0.0975609756097561,-0.5694444444444444,-0.4285714285714286,1.0601503759398498,1,1
0.1951219512195123,-0.5972222222222224,-0.2857142857142858,-1.5541353383458645,1,1
0.3658536585365854,-0.7222222222222222,-0.642857142857143,0.5210526315789472,1,1
0.5365853658536587,-0.7361111111111113,-0.642857142857143,0.3917293233082706,1,1
0.6341463414634146,-0.7222222222222222,-0.642857142857143,1.0436090225563908,0,1
0.5853658536585366,-0.7083333333333334,-0.642857142857143,-1.5172932330827067,1,1
0.6341463414634146,-0.7777777777777778,-0.642857142857143,0.3834586466165415,0,1
0.6585365853658537,-0.7777777777777778,-0.642857142857143,0.687218045112782,0,1
0.4878048780487806,-0.6527777777777778,-0.2857142857142858,0.5067669172932331,1,1
0.2926829268292683,-0.5416666666666667,-0.142857142857143,0.0067669172932331,1,1
0.2195121951219514,-0.3611111111111111,0.0,0.1375939849624061,1,1
0.5853658536585366,-0.1388888888888889,-0.5000000000000001,-0.1180451127819548,1,1
0.4634146341463415,-0.2083333333333333,-0.0714285714285715,0.2872180451127821,1,1
0.4634146341463415,-0.4027777777777778,-0.5714285714285715,0.6315789473684212,1,1
0.7073170731707318,-0.1527777777777778,-0.3571428571428571,0.1887218045112781,1,1
0.6829268292682927,-0.0972222222222222,-0.4285714285714286,-0.0142857142857143,1,1
0.6341463414634146,-0.0972222222222222,0.0,0.2984962406015038,1,1
0.5365853658536587,-0.1388888888888889,0.4285714285714286,0.0857142857142857,1,1
0.3902439024390244,-0.1388888888888889,0.6428571428571428,0.6127819548872182,1,1
0.2682926829268292,-0.1666666666666667,1.0,0.5067669172932331,1,1
0.2195121951219514,-0.1805555555555556,1.2142857142857142,0.6759398496240602,1,1
-0.0487804878048778,-0.2361111111111111,0.2857142857142856,0.406766917293233,1,1
0.0,-0.25,0.4999999999999998,0.1466165413533834,1,1
-0.146341463414634,-0.3194444444444445,0.1428571428571428,0.3007518796992481,1,1
-0.146341463414634,-0.3611111111111111,0.1428571428571428,-0.9285714285714286,1,1
0.0731707317073171,-0.3055555555555556,-0.142857142857143,0.4165413533834587,1,1
0.5121951219512196,-0.3611111111111111,-0.5714285714285715,0.5624060150375939,0,1
0.6829268292682927,-0.5000000000000001,-0.642857142857143,0.3601503759398496,0,1
0.7804878048780489,-0.5555555555555556,-0.7142857142857143,0.7661654135338346,0,1
0.829268292682927,-0.6527777777777778,-0.642857142857143,0.4263157894736843,0,1
0.8780487804878048,-0.6944444444444445,-0.7857142857142858,0.5097744360902254,0,1
0.8536585365853661,-0.7222222222222222,-0.7142857142857143,0.9917293233082708,0,1
0.829268292682927,-0.763888888888889,-0.7142857142857143,0.5669172932330827,0,1
0.804878048780488,-0.5833333333333333,-0.7857142857142858,0.0067669172932331,1,1
0.7804878048780489,-0.4861111111111112,-0.7142857142857143,-0.9593984962406016,1,1
0.7317073170731708,-0.4583333333333334,-0.7142857142857143,0.5007518796992481,1,1
0.7073170731707318,-0.4444444444444445,-0.7142857142857143,0.7135338345864662,1,1
0.7317073170731708,-0.4166666666666668,-0.7142857142857143,0.8932330827067668,1,1
0.7073170731707318,-0.3888888888888889,-0.5714285714285715,0.567669172932331,1,1
0.7804878048780489,-0.2916666666666667,-0.7142857142857143,0.8706766917293232,1,1
0.9024390243902438,-0.1805555555555556,0.0,-1.5067669172932332,1,1
0.975609756097561,-0.2083333333333333,0.0,-0.6127819548872181,1,1
0.9268292682926828,-0.1944444444444444,-0.5000000000000001,-0.5609022556390977,1,1
0.829268292682927,-0.0833333333333333,-0.5714285714285715,-1.1924812030075187,1,1
0.6341463414634146,0.0972222222222222,-0.0714285714285715,-1.6082706766917294,1,1
0.4634146341463415,0.1944444444444444,0.0714285714285713,-1.5300751879699248,1,1
0.4634146341463415,0.1666666666666666,0.6428571428571428,-0.1390977443609022,1,1
0.4878048780487806,0.1944444444444444,0.0714285714285713,1.0729323308270675,1,1
0.6585365853658537,0.2916666666666666,0.0,-1.3842105263157891,1,1
0.9268292682926828,0.1944444444444444,0.1428571428571428,0.7571428571428572,1,1
1.0,0.1388888888888889,-0.3571428571428571,-1.3954887218045111,1,1
1.024390243902439,0.125,-0.0714285714285715,-0.5067669172932331,1,1
1.024390243902439,0.125,-0.0714285714285715,-0.6616541353383458,1,1
0.9268292682926828,0.2777777777777778,-0.142857142857143,-0.1473684210526315,1,1
0.6585365853658537,0.5416666666666667,0.4285714285714286,-0.2473684210526316,1,1
0.7560975609756099,0.4305555555555555,0.0,-1.4526315789473685,1,1
1.0,0.1111111111111111,-0.2142857142857143,0.5060150375939848,0,1
1.024390243902439,0.1111111111111111,-0.3571428571428571,0.2969924812030075,0,1
1.024390243902439,0.125,-0.4285714285714286,-0.4541353383458647,1,1
0.9024390243902438,0.2916666666666666,0.1428571428571428,-0.0368421052631579,1,1
0.2682926829268292,0.4861111111111111,1.7142857142857144,0.2270676691729324,1,1
0.1707317073170733,0.4027777777777778,1.7857142857142856,0.1052631578947368,1,1
0.024390243902439,0.2916666666666666,2.0000000000000004,-0.0864661654135338,1,1
0.0,0.2361111111111111,2.071428571428572,0.1609022556390978,1,1
-0.1219512195121949,0.0972222222222222,2.142857142857143,0.0834586466165413,1,1
-0.2439024390243901,-0.0277777777777778,2.142857142857143,-0.131578947368421,1,1
-0.3170731707317071,-0.0555555555555555,2.857142857142857,0.2924812030075188,1,1
-0.2682926829268292,0.0694444444444444,2.9285714285714284,-0.1781954887218044,1,1
-0.2682926829268292,0.0972222222222222,3.2857142857142856,0.0015037593984963,1,1
-0.3170731707317071,0.0,3.2857142857142856,0.1631578947368422,1,1
-0.2682926829268292,0.0277777777777777,2.642857142857143,-0.019548872180451,1,1
-0.3658536585365852,-0.0833333333333333,2.2857142857142856,-0.1353383458646616,1,1
-0.4146341463414633,-0.1388888888888889,2.2857142857142856,0.169172932330827,1,1
-0.4146341463414633,-0.1527777777777778,1.7142857142857144,0.2556390977443609,1,1
-0.3170731707317071,-0.0555555555555555,1.5000000000000002,0.0488721804511278,1,1
-0.2439024390243901,0.0277777777777777,1.2857142857142856,-0.0834586466165413,1,1
-0.2439024390243901,0.0277777777777777,2.2857142857142856,-0.0661654135338344,1,1
-0.2682926829268292,0.0,1.6428571428571428,-0.0616541353383457,1,1
-0.3902439024390243,-0.125,2.142857142857143,-0.2375939849624059,1,1
-0.170731707317073,0.0833333333333333,2.142857142857143,0.1165413533834586,0,1
-0.170731707317073,0.0138888888888888,1.2142857142857142,-0.0473684210526314,0,1
-0.170731707317073,-0.0416666666666666,0.9285714285714284,0.2654135338345865,0,1
-0.2682926829268292,-0.1388888888888889,1.2142857142857142,-0.0736842105263156,1,1
-0.2439024390243901,-0.0972222222222222,1.5000000000000002,-0.1563909774436089,1,1
-0.170731707317073,-0.0694444444444444,1.3571428571428572,0.0210526315789474,0,1
-0.1951219512195121,-0.1111111111111111,1.9285714285714288,0.056390977443609,0,1
-0.1219512195121949,0.0138888888888888,2.071428571428572,-0.0601503759398496,1,1
0.024390243902439,0.125,1.5000000000000002,-0.0473684210526314,0,1
0.1707317073170733,0.2361111111111111,1.7142857142857144,-0.0661654135338344,0,1
0.2682926829268292,0.3055555555555556,1.6428571428571428,0.1751879699248121,0,1
0.4634146341463415,0.4166666666666667,1.0,-0.0744360902255639,0,1
0.5121951219512196,0.4305555555555555,1.0,-0.6586466165413534,0,1
0.6097560975609756,0.4305555555555555,0.2857142857142856,-0.463157894736842,0,1
0.5853658536585366,0.4444444444444445,-0.2142857142857143,-0.126315789473684,1,1
0.6097560975609756,0.4444444444444445,-0.142857142857143,-0.0451127819548872,1,1
0.6097560975609756,0.4166666666666667,-0.2857142857142858,0.4466165413533835,0,1
0.3414634146341463,0.2361111111111111,0.4999999999999998,0.5120300751879698,1,1
0.2195121951219514,0.0833333333333333,0.6428571428571428,0.2511278195488722,1,1
0.3658536585365854,0.0694444444444444,0.857142857142857,0.5661654135338344,0,1
0.4390243902439025,0.0416666666666666,0.5714285714285713,0.1255639097744362,0,1
0.4878048780487806,0.0277777777777777,0.2142857142857141,0.1781954887218046,0,1
0.3902439024390244,-0.0416666666666666,0.4285714285714286,0.3353383458646616,1,1
0.3658536585365854,0.0,0.4999999999999998,0.7067669172932333,1,1
0.6097560975609756,0.0972222222222222,-0.2142857142857143,-1.218796992481203,0,1
0.9268292682926828,0.1805555555555555,-0.142857142857143,-1.4157894736842105,0,1
0.9268292682926828,0.1111111111111111,-0.3571428571428571,1.087218045112782,0,1
0.5609756097560977,-0.1388888888888889,0.2857142857142856,-1.5909774436090225,1,1
0.4878048780487806,-0.2222222222222222,0.2857142857142856,-1.1796992481203006,1,1
0.4878048780487806,-0.2638888888888889,0.2142857142857141,0.5556390977443609,0,1
0.5365853658536587,-0.25,0.4285714285714286,0.5248120300751878,0,1
0.5609756097560977,-0.375,-0.0714285714285715,0.586466165413534,0,1
0.5609756097560977,-0.4027777777777778,-0.0714285714285715,0.6661654135338345,0,1
0.5365853658536587,-0.4166666666666668,-0.142857142857143,0.8962406015037595,0,1
0.4634146341463415,-0.3472222222222222,-0.3571428571428571,-1.4924812030075187,1,1
0.4146341463414635,-0.3055555555555556,-0.5000000000000001,0.6864661654135337,1,1
0.2926829268292683,-0.3055555555555556,0.0,1.0390977443609024,1,1
0.0731707317073171,-0.3055555555555556,0.4285714285714286,0.7744360902255641,1,1
0.0975609756097561,-0.2777777777777778,0.4285714285714286,0.9421052631578946,1,1
0.2195121951219514,-0.2361111111111111,0.2142857142857141,0.8601503759398497,1,1
0.0731707317073171,-0.3472222222222222,0.0714285714285713,-1.5812030075187968,1,1
0.0975609756097561,-0.3333333333333333,0.0,1.0969924812030076,1,1
0.0731707317073171,-0.3888888888888889,-0.3571428571428571,0.9639097744360904,1,1
0.2439024390243904,-0.375,-0.5000000000000001,0.249624060150376,1,1
0.4878048780487806,-0.4444444444444445,-0.5000000000000001,0.1511278195488721,0,1
0.5121951219512196,-0.5277777777777779,-0.2857142857142858,0.873684210526316,0,1
0.4634146341463415,-0.6250000000000001,0.0714285714285713,-0.0421052631578946,0,1
0.4390243902439025,-0.6944444444444445,-0.0714285714285715,-0.238345864661654,0,1
0.5365853658536587,-0.7916666666666666,-0.5714285714285715,-0.4548872180451128,0,1
0.5853658536585366,-0.8194444444444445,-0.7142857142857143,-1.481203007518797,0,1
0.5609756097560977,-0.861111111111111,-0.7142857142857143,-1.481203007518797,0,1
0.5365853658536587,-0.902777777777778,-0.642857142857143,-1.5255639097744362,0,1
0.5609756097560977,-0.9583333333333336,-0.5714285714285715,-1.5,0,1
0.6097560975609756,-0.9305555555555556,-0.642857142857143,-0.9165413533834584,0,1
0.6341463414634146,-0.9305555555555556,-0.5714285714285715,-1.300751879699248,0,1
0.6829268292682927,-0.9722222222222224,-0.642857142857143,-1.2240601503759398,0,1
0.6829268292682927,-1.0,-0.642857142857143,-1.5293233082706768,0,1
0.7317073170731708,-1.0138888888888888,-0.7142857142857143,-1.475187969924812,0,1
0.3902439024390244,-0.8750000000000002,-0.7142857142857143,-0.5007518796992481,1,1
-0.1219512195121949,-0.5972222222222224,-0.642857142857143,-0.6007518796992481,1,1
-0.0487804878048778,-0.4166666666666668,-0.0714285714285715,-1.1744360902255635,1,1
-0.0731707317073168,-0.3611111111111111,0.0,-0.7458646616541352,1,1
-0.0975609756097559,-0.375,0.4285714285714286,-1.0,1,1
0.1219512195121952,-0.2083333333333333,0.4999999999999998,-0.6684210526315789,1,1
0.1219512195121952,-0.2083333333333333,0.4285714285714286,-0.4105263157894736,1,1
0.1219512195121952,-0.2222222222222222,0.4285714285714286,-0.9488721804511278,1,1
0.1463414634146342,-0.2638888888888889,0.1428571428571428,-1.157142857142857,1,1
0.3902439024390244,-0.2916666666666667,0.0,0.5766917293233084,1,1
0.5365853658536587,-0.3194444444444445,0.0,-0.5383458646616541,1,1
0.5609756097560977,-0.375,-0.142857142857143,0.9060150375939852,0,1
0.6585365853658537,-0.5555555555555556,-0.3571428571428571,-0.5436090225563909,0,1
0.6829268292682927,-0.7500000000000001,-0.5000000000000001,-0.5293233082706768,0,1
0.6341463414634146,-0.7916666666666666,-0.2857142857142858,0.0082706766917292,0,1
0.5853658536585366,-0.8472222222222222,-0.4285714285714286,-0.4834586466165412,0,1
0.5853658536585366,-0.8750000000000002,-0.3571428571428571,0.5097744360902254,0,1
0.7073170731707318,-0.8750000000000002,-0.5714285714285715,0.6225563909774435,0,1
0.8536585365853661,-0.7916666666666666,-0.4285714285714286,0.8932330827067668,0,1
0.829268292682927,-0.9722222222222224,-0.642857142857143,0.9541353383458648,0,1
0.8536585365853661,-0.9166666666666669,-0.3571428571428571,-0.9533834586466166,1,1
0.7317073170731708,-0.7361111111111113,-0.0714285714285715,0.1112781954887218,1,1
0.7073170731707318,-0.8333333333333334,-0.2857142857142858,-0.4578947368421053,1,1
0.7804878048780489,-0.8888888888888891,-0.5000000000000001,-0.0015037593984961,1,1
0.7560975609756099,-0.8055555555555557,-0.5714285714285715,0.0684210526315789,1,1
0.6097560975609756,-0.5694444444444444,0.0714285714285713,-0.5278195488721804,1,1
0.4878048780487806,-0.5416666666666667,0.4285714285714286,-0.719548872180451,1,1
0.1951219512195123,-0.4861111111111112,0.6428571428571428,-1.0511278195488722,1,1
-0.024390243902439,-0.5416666666666667,0.4999999999999998,-0.7526315789473684,1,1
-0.0487804878048778,-0.4722222222222222,0.3571428571428571,-0.8157894736842105,1,1
-0.024390243902439,-0.4305555555555556,0.1428571428571428,-0.6345864661654136,1,1
0.024390243902439,-0.375,0.0714285714285713,1.0075187969924817,1,1
0.0975609756097561,-0.3888888888888889,-0.142857142857143,0.1007518796992481,1,1
0.3170731707317073,-0.4166666666666668,-0.5000000000000001,-0.5233082706766917,1,1
0.4634146341463415,-0.5416666666666667,-0.3571428571428571,-0.5984962406015037,1,1
0.5121951219512196,-0.6944444444444445,-0.2142857142857143,0.6451127819548871,0,1
0.5853658536585366,-0.7916666666666666,-0.5714285714285715,-1.4887218045112782,0,1
0.6829268292682927,-0.8750000000000002,-0.7142857142857143,-1.5827067669172932,0,1
0.7560975609756099,-0.9583333333333336,-0.7142857142857143,-1.4511278195488722,0,1
0.7560975609756099,-1.027777777777778,-0.7142857142857143,0.8015037593984962,0,1
0.7560975609756099,-1.027777777777778,-0.5714285714285715,0.6112781954887216,0,1
0.6341463414634146,-0.9861111111111112,-0.3571428571428571,-1.3195488721804511,1,1
0.5609756097560977,-0.8750000000000002,-0.3571428571428571,0.5759398496240601,1,1
0.6829268292682927,-0.9444444444444444,-0.4285714285714286,-1.5308270676691729,1,1
0.6585365853658537,-0.8750000000000002,-0.2142857142857143,0.9932330827067668,1,1
0.7073170731707318,-0.7916666666666666,-0.4285714285714286,-0.350375939849624,1,1
0.804878048780488,-0.902777777777778,-0.2857142857142858,-1.545112781954887,1,1
0.804878048780488,-0.7500000000000001,-0.5000000000000001,1.0518796992481203,1,1
0.5853658536585366,-0.4444444444444445,-0.142857142857143,-0.7225563909774436,1,1
0.2439024390243904,-0.3194444444444445,0.2857142857142856,-1.251127819548872,1,1
0.1219512195121952,-0.3194444444444445,0.4999999999999998,0.1270676691729323,1,1
0.024390243902439,-0.25,0.4285714285714286,0.1939849624060151,1,1
0.0,-0.2083333333333333,0.4999999999999998,-0.4902255639097743,1,1
0.048780487804878,-0.1944444444444444,0.4285714285714286,-1.255639097744361,1,1
0.0975609756097561,-0.1111111111111111,0.5714285714285713,-0.9345864661654136,1,1
0.2439024390243904,-0.0416666666666666,0.4999999999999998,-1.3909774436090223,1,1
0.2926829268292683,-0.1111111111111111,0.5714285714285713,-1.0097744360902257,1,1
0.4878048780487806,-0.1527777777777778,0.0714285714285713,0.9022556390977444,1,1
0.4634146341463415,-0.1527777777777778,0.2142857142857141,0.3097744360902257,1,1
0.4634146341463415,-0.0833333333333333,0.4285714285714286,-0.1917293233082706,1,1
0.4390243902439025,-0.1111111111111111,0.4285714285714286,0.0872180451127819,1,1
0.4390243902439025,-0.1111111111111111,0.1428571428571428,1.087218045112782,1,1
0.4146341463414635,-0.1388888888888889,-0.2857142857142858,1.0969924812030076,1,1
0.5853658536585366,-0.1666666666666667,-0.2857142857142858,-0.1939849624060149,0,1
0.7073170731707318,-0.2638888888888889,-0.2142857142857143,0.3308270676691731,0,1
0.7804878048780489,-0.2916666666666667,-0.5000000000000001,0.4120300751879698,0,1
0.804878048780488,-0.4166666666666668,-0.7142857142857143,-1.6015037593984962,0,1
0.7317073170731708,-0.4166666666666668,-0.7142857142857143,0.0323308270676692,1,1
0.7560975609756099,-0.4444444444444445,-0.7142857142857143,0.6646616541353384,1,1
0.7560975609756099,-0.4166666666666668,-0.5000000000000001,-1.400751879699248,1,1
0.7560975609756099,-0.2916666666666667,-0.642857142857143,0.4436090225563912,1,1
0.7560975609756099,-0.25,-0.7142857142857143,1.0075187969924817,1,1
0.6585365853658537,-0.1666666666666667,-0.642857142857143,-1.1781954887218045,1,1
